DATE,BBKMGDP
1977-02-01,7.324679459229575
1977-03-01,7.771397220775201
1977-04-01,7.088659925263155
1977-05-01,7.87133698366682
1977-06-01,9.45878447497434
1977-07-01,8.27703821816147
1977-08-01,5.657558006790669
1977-09-01,1.4421831895867008
1977-10-01,-1.186250615658056
1977-11-01,-1.662834851034884
1977-12-01,-1.600483521628393
1978-01-01,-5.356086414162366
1978-02-01,7.747821505828307
1978-03-01,16.879005343169755
1978-04-01,20.756280655467478
1978-05-01,12.953302644038619
1978-06-01,6.836425644650108
1978-07-01,-0.040339691915105114
1978-08-01,2.5199682148899334
1978-09-01,4.500422461483538
1978-10-01,7.210694959161225
1978-11-01,6.089699104627836
1978-12-01,2.726180072233512
1979-01-01,-2.3030167130251047
1979-02-01,-0.26959988703709437
1979-03-01,2.3689565815392433
1979-04-01,-4.3177126548676075
1979-05-01,4.585583478519874
1979-06-01,3.153771876790509
1979-07-01,3.5619769778347186
1979-08-01,2.1153615782243644
1979-09-01,0.8511061867714509
1979-10-01,0.6826387641919265
1979-11-01,0.2621956883590433
1979-12-01,2.594136781765034
1980-01-01,4.232518009162715
1980-02-01,0.039653694583557275
1980-03-01,-6.949819359963355
1980-04-01,-11.689693785204565
1980-05-01,-10.831838844525121
1980-06-01,-4.371199161755133
1980-07-01,0.419974895769053
1980-08-01,3.592687694953961
1980-09-01,6.8822906871218965
1980-10-01,7.030136734778843
1980-11-01,8.366773765764119
1980-12-01,11.326474812213402
1981-01-01,11.031137923404044
1981-02-01,4.4117902120365455
1981-03-01,-3.075272106912458
1981-04-01,-6.995943523977449
1981-05-01,-3.9140313078194304
1981-06-01,3.784859902065922
1981-07-01,9.230395311744823
1981-08-01,6.064965852138752
1981-09-01,-0.6370629975857818
1981-10-01,-5.719741786414634
1981-11-01,-8.217513605186221
1981-12-01,-10.646622428800844
1982-01-01,-10.69306364279323
1982-02-01,2.0932410423576413
1982-03-01,1.0345270662993937
1982-04-01,2.54541487377745
1982-05-01,2.928800881369759
1982-06-01,-1.227043747087229
1982-07-01,-2.3826173048664887
1982-08-01,-3.531813399699479
1982-09-01,-0.09884402823041416
1982-10-01,-0.42739020399265293
1982-11-01,1.9783498376883577
1982-12-01,2.536127361861218
1983-01-01,7.6812033236618795
1983-02-01,3.953193003232978
1983-03-01,9.1296380403526
1983-04-01,9.987201697655193
1983-05-01,9.802141065429124
1983-06-01,9.205123275526445
1983-07-01,7.0275191524656275
1983-08-01,6.265704567139098
1983-09-01,9.428077471933763
1983-10-01,8.66674842324212
1983-11-01,7.775171762253702
1983-12-01,7.662166476542071
1984-01-01,8.611275249138718
1984-02-01,7.305581592398351
1984-03-01,6.1626623669768446
1984-04-01,7.35871898563572
1984-05-01,7.1736298863972205
1984-06-01,5.576898110648592
1984-07-01,3.145181386932243
1984-08-01,2.5241828469665633
1984-09-01,1.7579599474569816
1984-10-01,3.271252962312573
1984-11-01,4.825809183188781
1984-12-01,3.9098379814296864
1985-01-01,3.585807740263513
1985-02-01,3.748563512490932
1985-03-01,3.8448985041358092
1985-04-01,2.0214844417801436
1985-05-01,4.621329818707934
1985-06-01,4.796931451593395
1985-07-01,6.980604716512978
1985-08-01,7.791205400257052
1985-09-01,3.814619944120982
1985-10-01,0.4144006383653851
1985-11-01,2.708045990636734
1985-12-01,4.578434962721689
1986-01-01,6.291543441295341
1986-02-01,1.2232069695084065
1986-03-01,0.25891510571305965
1986-04-01,2.626058900215847
1986-05-01,1.7623265504501446
1986-06-01,3.0672174092267523
1986-07-01,4.914682417954211
1986-08-01,3.82723015048353
1986-09-01,3.956333660984148
1986-10-01,0.2567204224121631
1986-11-01,1.3030469692141782
1986-12-01,4.162396849237344
1987-01-01,-0.3803303430885352
1987-02-01,7.077275307902848
1987-03-01,4.107521390602868
1987-04-01,4.428789261736208
1987-05-01,3.8099911978317484
1987-06-01,2.4077144594877318
1987-07-01,2.6847773349180577
1987-08-01,3.416894389674847
1987-09-01,7.607460683541936
1987-10-01,9.389486481769234
1987-11-01,5.963933811892356
1987-12-01,2.5524228288769066
1988-01-01,-1.1989981981044058
1988-02-01,2.6673726961583646
1988-03-01,5.755432733081969
1988-04-01,6.597364986466863
1988-05-01,4.858780503198084
1988-06-01,3.299840442751943
1988-07-01,0.5279454459880406
1988-08-01,1.955855756851865
1988-09-01,4.0668819405306715
1988-10-01,6.380391578576216
1988-11-01,6.044260474447785
1988-12-01,6.352320498652826
1989-01-01,4.149300238477083
1989-02-01,1.195277850441436
1989-03-01,2.804277945979253
1989-04-01,4.072507174625499
1989-05-01,2.471858145581475
1989-06-01,3.4031013375231964
1989-07-01,2.279879507096836
1989-08-01,5.257435281467709
1989-09-01,-0.05495320736286491
1989-10-01,-1.526133132130941
1989-11-01,1.4305955711939795
1989-12-01,3.6499397228671793
1990-01-01,5.277501059381289
1990-02-01,5.6859092629946035
1990-03-01,3.2210224426125977
1990-04-01,-0.9804002044615228
1990-05-01,1.059715024892608
1990-06-01,1.7027579530774526
1990-07-01,0.17636092566737505
1990-08-01,0.22756548843171487
1990-09-01,-3.037025101692288
1990-10-01,-4.292913643849314
1990-11-01,-5.586722938578719
1990-12-01,-3.018656208720006
1991-01-01,-2.1304279259301473
1991-02-01,0.019206182463290755
1991-03-01,1.0941919798535251
1991-04-01,4.903252336238856
1991-05-01,4.304760489023447
1991-06-01,2.4259542233237568
1991-07-01,1.9596993132246947
1991-08-01,0.587847980598736
1991-09-01,1.9207250602425041
1991-10-01,0.7510699304413864
1991-11-01,1.7485089380540602
1991-12-01,2.367239736792581
1992-01-01,6.175953223371712
1992-02-01,6.150960011889618
1992-03-01,5.505113286704329
1992-04-01,4.01544800881542
1992-05-01,2.9628544622061774
1992-06-01,3.711400620686124
1992-07-01,4.868375817310338
1992-08-01,2.5412629832144265
1992-09-01,5.3268863597198655
1992-10-01,5.278517971754958
1992-11-01,3.302874451126578
1992-12-01,1.7245688135193384
1993-01-01,-0.3731489635376257
1993-02-01,-0.21691558742055372
1993-03-01,0.7957845822446168
1993-04-01,4.112175849119894
1993-05-01,2.9243272128215105
1993-06-01,1.3427206696711251
1993-07-01,0.8459205238537231
1993-08-01,1.8355133695153993
1993-09-01,5.3152767024978225
1993-10-01,6.841391155919565
1993-11-01,5.612657747860428
1993-12-01,4.420978895083692
1994-01-01,2.067048721167323
1994-02-01,3.1799791920689455
1994-03-01,7.7201932585591155
1994-04-01,5.901292620549002
1994-05-01,4.675822529642588
1994-06-01,2.795285141055493
1994-07-01,0.3648493891927176
1994-08-01,2.9754796707362305
1994-09-01,3.6690828673202764
1994-10-01,5.577692954566102
1994-11-01,5.099922573148073
1994-12-01,3.7699981445959097
1995-01-01,0.2676840877711508
1995-02-01,-0.6195413471016797
1995-03-01,0.5462637635054453
1995-04-01,0.5293295803291742
1995-05-01,2.55826641352387
1995-06-01,3.5209669059994124
1995-07-01,2.197235523725751
1995-08-01,5.307854944845976
1995-09-01,3.681804928445046
1995-10-01,1.2858610121648955
1995-11-01,2.461272289153475
1995-12-01,2.922914101506413
1996-01-01,0.05189148190287529
1996-02-01,5.945456263398361
1996-03-01,6.518461379420794
1996-04-01,7.538452659652117
1996-05-01,6.8705254925818515
1996-06-01,4.19559458521516
1996-07-01,1.8349023124720096
1996-08-01,3.3122552846955853
1996-09-01,4.75170235218391
1996-10-01,4.82069110761675
1996-11-01,4.562413105196784
1996-12-01,0.7861545179491194
1997-01-01,0.35200083490084255
1997-02-01,4.827076140575514
1997-03-01,6.343969580955225
1997-04-01,7.688065041999517
1997-05-01,6.586887809835677
1997-06-01,5.565909068211672
1997-07-01,5.278248447627176
1997-08-01,3.7646427701083933
1997-09-01,3.6720188271446665
1997-10-01,2.955510453012583
1997-11-01,3.6173559405347437
1997-12-01,3.569511313039217
1998-01-01,4.203325683599527
1998-02-01,4.535939738389038
1998-03-01,3.374746457779071
1998-04-01,3.4360441059454496
1998-05-01,4.2489025574323005
1998-06-01,3.0799407987799534
1998-07-01,4.007368301430757
1998-08-01,7.84312030559164
1998-09-01,6.70250390893384
1998-10-01,7.248405769643957
1998-11-01,5.177820886445293
1998-12-01,4.355198570679962
1999-01-01,3.1889476597461557
1999-02-01,3.964638517518228
1999-03-01,2.4512918200469493
1999-04-01,2.835684674922187
1999-05-01,4.295041094841999
1999-06-01,3.9621535732540627
1999-07-01,5.266094764783794
1999-08-01,6.243559020269295
1999-09-01,6.820733300920121
1999-10-01,8.985086851842274
1999-11-01,5.238133481911365
1999-12-01,1.3417534820608719
2000-01-01,-1.4925170598502544
2000-02-01,0.5491733776026417
2000-03-01,8.561870645710563
2000-04-01,10.834779523315895
2000-05-01,6.3648148611685595
2000-06-01,2.017882912435131
2000-07-01,-3.0139065746274185
2000-08-01,-1.0167105916908286
2000-09-01,4.280762096697067
2000-10-01,3.7720493668386386
2000-11-01,2.039037319868853
2000-12-01,-1.594508446918106
2001-01-01,-3.423954773560402
2001-02-01,-1.4558806709628684
2001-03-01,2.6424584742901205
2001-04-01,4.189904468103788
2001-05-01,3.6211838951460282
2001-06-01,-1.3520418328235189
2001-07-01,-3.292924279461428
2001-08-01,-1.9368491162441095
2001-09-01,-1.6191580786602269
2001-10-01,2.568333705199328
2001-11-01,2.1229455863976305
2001-12-01,3.210334489554381
2002-01-01,3.9995060668339666
2002-02-01,3.4822880843866457
2002-03-01,2.1788392233523175
2002-04-01,2.6317597103320804
2002-05-01,1.93750784384895
2002-06-01,2.494354415625361
2002-07-01,1.4766371930188
2002-08-01,1.5677521285631586
2002-09-01,-0.016491661185102924
2002-10-01,-0.2561379671912274
2002-11-01,1.7578954929808126
2002-12-01,0.4237197554492069
2003-01-01,3.1507897020984297
2003-02-01,1.8342741882917508
2003-03-01,2.824479059519162
2003-04-01,2.3906428020212065
2003-05-01,5.152050210751575
2003-06-01,7.066680599794951
2003-07-01,7.473466556915325
2003-08-01,5.855786826829787
2003-09-01,6.109147146471118
2003-10-01,4.544970810846026
2003-11-01,3.8112296991342403
2003-12-01,1.9705629743527917
2004-01-01,1.3058267311675855
2004-02-01,2.508488325524759
2004-03-01,3.863841860401788
2004-04-01,2.450054603400698
2004-05-01,3.7190049923842565
2004-06-01,2.9075139416206506
2004-07-01,4.419832813474728
2004-08-01,3.7818415373391376
2004-09-01,3.365513855176662
2004-10-01,4.1064106305234755
2004-11-01,3.885691750745403
2004-12-01,6.011955183308741
2005-01-01,5.191442526093788
2005-02-01,3.7649432469447253
2005-03-01,0.7450088134880644
2005-04-01,1.883646529759399
2005-05-01,1.3776116485992287
2005-06-01,3.823669540088033
2005-07-01,3.6598288533046253
2005-08-01,3.9223610298718565
2005-09-01,0.32657851690027817
2005-10-01,1.095944632630151
2005-11-01,3.5035696310691997
2005-12-01,5.507261328120003
2006-01-01,7.168372046322389
2006-02-01,4.733414538943017
2006-03-01,2.7479478465928406
2006-04-01,-0.21585963296762323
2006-05-01,-0.1977053448224031
2006-06-01,-0.3648680025029636
2006-07-01,-0.4118986594499301
2006-08-01,2.1387042384660835
2006-09-01,3.299971681757954
2006-10-01,3.8974968346202212
2006-11-01,3.4362461766759127
2006-12-01,2.9365426690627188
2007-01-01,-1.163477622430563
2007-02-01,0.9848904596562869
2007-03-01,2.785656950385193
2007-04-01,2.6001883947751807
2007-05-01,3.1670469816352598
2007-06-01,2.214342430110387
2007-07-01,1.4902962203204977
2007-08-01,3.0170776553147522
2007-09-01,3.5112240435274726
2007-10-01,3.3460750474815386
2007-11-01,1.8695456392075593
2007-12-01,-1.9456415435072034
2008-01-01,-3.1175676482605907
2008-02-01,-2.246935740333155
2008-03-01,1.1800169496810708
2008-04-01,4.334810721985275
2008-05-01,3.1299016099887904
2008-06-01,1.1740991230741538
2008-07-01,-1.8375237924353587
2008-08-01,-4.917487947020801
2008-09-01,-9.14629084036476
2008-10-01,-8.965428456965073
2008-11-01,-10.808876586018355
2008-12-01,-7.748294914258629
2009-01-01,-4.399631019653896
2009-02-01,-0.265202417333386
2009-03-01,-2.1702022781124666
2009-04-01,-0.4857323045821156
2009-05-01,-0.023039411040221225
2009-06-01,0.011870777328576665
2009-07-01,1.3747832454380007
2009-08-01,2.1646603041888923
2009-09-01,4.5338174091302115
2009-10-01,5.362295806495855
2009-11-01,4.580863720880587
2009-12-01,1.7835257200035377
2010-01-01,1.1829808437903613
2010-02-01,1.0698833476358538
2010-03-01,4.119456723326103
2010-04-01,4.6621683505918945
2010-05-01,4.126574859600675
2010-06-01,3.105424806942913
2010-07-01,2.9107380594577323
2010-08-01,2.7754782000122993
2010-09-01,3.116130105559647
2010-10-01,2.7844298590935987
2010-11-01,1.2566902783720728
2010-12-01,-1.2203931976685536
2011-01-01,-3.0700540476903604
2011-02-01,-1.3695280183579226
2011-03-01,4.44622195961267
2011-04-01,4.140497053854039
2011-05-01,2.451137353609868
2011-06-01,-0.5255700121285787
2011-07-01,-1.9434987066483012
2011-08-01,-0.11819183223323382
2011-09-01,3.2834664210227706
2011-10-01,6.382326953725965
2011-11-01,5.09952912178632
2011-12-01,4.356766758362955
2012-01-01,3.0412374767261805
2012-02-01,2.326431097834138
2012-03-01,1.743386725773949
2012-04-01,1.9450393555939993
2012-05-01,1.8477840057877457
2012-06-01,1.0168980987414653
2012-07-01,0.8761185452050904
2012-08-01,0.024175847455037314
2012-09-01,-0.25140644296477976
2012-10-01,-0.8110480424442761
2012-11-01,1.5561888863548632
2012-12-01,3.7328398323165732
2013-01-01,4.438519908990003
2013-02-01,4.3430117942907165
2013-03-01,0.09321483798334995
2013-04-01,-1.0045485184197767
2013-05-01,0.7793599955202666
2013-06-01,1.9361364881449028
2013-07-01,3.0947812204023077
2013-08-01,4.917413373089772
2013-09-01,4.60761158371195
2013-10-01,3.516141945897002
2013-11-01,1.7803277222628304
2013-12-01,-2.712225560393265
2014-01-01,-4.361157293117271
2014-02-01,-0.17733695873417066
2014-03-01,4.4374274720530975
2014-04-01,6.064559658047472
2014-05-01,6.5515458480972
2014-06-01,5.948289924506517
2014-07-01,5.25564997303703
2014-08-01,2.904097594690402
2014-09-01,1.6714901494270191
2014-10-01,0.7351830254329621
2014-11-01,2.007838165012303
2014-12-01,3.655305033604172
2015-01-01,3.293261061366291
2015-02-01,3.115901975613674
2015-03-01,3.728390020481907
2015-04-01,2.099564768703853
2015-05-01,1.2068156259246552
2015-06-01,1.5496942035099104
2015-07-01,1.9361308829716708
2015-08-01,0.5825736450185204
2015-09-01,0.3418411682356104
2015-10-01,0.17186260035825773
2015-11-01,0.557139336873111
2015-12-01,2.364668687253607
2016-01-01,3.321367685025154
2016-02-01,2.544338330596342
2016-03-01,0.8118231687624657
2016-04-01,0.7853667649581713
2016-05-01,0.8084573818808565
2016-06-01,2.7252805040890675
2016-07-01,2.9405052309754036
2016-08-01,2.222176328299227
2016-09-01,2.0488371804109367
2016-10-01,1.9700081698286798
2016-11-01,1.6318102124123393
2016-12-01,2.3560559579006184
2017-01-01,1.7422307867681832
2017-02-01,1.2687434331439549
2017-03-01,1.3197590267239352
2017-04-01,2.104759769866915
2017-05-01,2.2079179764380363
2017-06-01,3.4478265132928794
2017-07-01,3.1131932974175682
2017-08-01,3.6067297327387617
2017-09-01,4.015202050184235
2017-10-01,4.6331392250679935
2017-11-01,3.7836376991646103
2017-12-01,2.9179126145756
2018-01-01,1.8464284636903896
2018-02-01,3.58418333644367
2018-03-01,2.517190276174289
2018-04-01,2.689832585103334
2018-05-01,2.4522103739743994
2018-06-01,3.430589589881027
2018-07-01,3.2484675166721866
2018-08-01,2.880835353812188
2018-09-01,1.0696164126636885
2018-10-01,-0.19141287576805022
2018-11-01,0.24042844562901422
2018-12-01,1.6129297103325115
2019-01-01,2.6967784608902234
2019-02-01,2.5437788237155146
2019-03-01,2.8463522440022753
2019-04-01,1.7512228512253154
2019-05-01,3.3336623852043044
2019-06-01,3.99652850910464
2019-07-01,4.227322101933324
2019-08-01,3.676815415858482
2019-09-01,0.5239815258106297
2019-10-01,-0.3281969860911129
2019-11-01,2.997441726373439
2019-12-01,6.187096721297588
2020-01-01,4.029460550520852
2020-02-01,-11.781374385961918
2020-03-01,-46.45068769010028
2020-04-01,-73.97934138932283
2020-05-01,-12.646132152829132
2020-06-01,32.73005258269004
2020-07-01,47.31879553426257
2020-08-01,33.64559410228982
2020-09-01,10.14301130674736
2020-10-01,-4.208199781319431
2020-11-01,-5.187140431084682
2020-12-01,3.5880759520561627
2021-01-01,10.026495227749338
2021-02-01,5.3219695528293185
2021-03-01,12.39226963206784
2021-04-01,6.805914442222895
2021-05-01,4.228238587162384
2021-06-01,1.9488888875114312
2021-07-01,1.3458765956553482
2021-08-01,2.3987536430544982
2021-09-01,6.612501310346798
2021-10-01,10.580917828251101
2021-11-01,6.816905212428657
2021-12-01,-0.4648050708215923
2022-01-01,-4.254162501773784
2022-02-01,-3.3530950286728625
2022-03-01,-1.2224339829292075
2022-04-01,-0.5515148259996367
2022-05-01,0.21581572769558743
2022-06-01,1.8133631927966776
2022-07-01,3.9505108145555385
2022-08-01,2.923276240376771
2022-09-01,1.258757732205514
